id date age minVel slowVel type count correct incorrect corrected dropped percCorrect latency accuracy accuracyLast accuracyMost
10184 20120725 18.0 8 1 as 48 43 2 2 3 95.6 491 1.47 1.47 1.2
10184 20120725 18.0 8 4 as 48 44 3 4 1 93.6 513 1.72 1.72 1.3
10184 20130918 19.8 4 1 as 48 32 10 10 6 76.2 455 1.46 1.46 1.22
10184 20130918 19.8 4 4 as 48 34 11 12 3 75.6 462 1.86 1.86 1.27
10184 20130918 19.8 8 1 as 47 33 9 9 6 78.6 436 1.59 1.57 1.26
10184 20130918 19.8 8 4 as 47 32 10 10 6 76.2 457 1.94 2.03 1.42
10252 20060504 11.791 4 1 as 37 16 20 21 1 44.4 424 2.37 2.37 1.99
10252 20060504 11.791 4 4 as 37 15 21 25 1 41.7 448 2.41 2.41 1.68
10252 20060504 11.791 8 1 as 36 19 16 15 1 54.3 475 2.02 2.02 1.63
10252 20060504 11.791 8 4 as 36 18 17 17 1 51.4 500 2.03 2.03 1.47
10252 20070628 12.808 4 1 as 48 24 12 9 12 66.7 449 1.97 1.97 1.97
10252 20070628 12.808 4 4 as 48 16 16 16 16 50 495 2.85 2.85 2.64
10252 20070628 12.808 8 1 as 47 26 13 8 9 66.7 479 2.14 2.14 1.89
10252 20070628 12.808 8 4 as 47 21 15 15 12 58.3 520 2.71 2.71 2.22
10252 20080626 13.808 4 1 as 48 22 18 18 8 55 411 1.98 1.98 1.88
10252 20080626 13.808 4 4 as 48 18 22 23 8 45 488 2.31 2.31 2.11
10252 20080626 13.808 8 1 as 47 30 10 10 9 75 462 2.18 2.18 2
10252 20080626 13.808 8 4 as 47 26 14 14 9 65 502 2.37 2.37 2.18
10252 20090513 14.800 4 1 as 45 17 19 16 10 47.2 458 2.26 2.26 2.2
10252 20090513 14.800 4 4 as 45 15 22 25 9 40.5 506 2.55 2.55 2.47
10252 20090513 14.800 8 1 as 44 21 13 12 12 61.8 487 2.49 2.49 2.21
10252 20090513 14.800 8 4 as 44 20 15 16 11 57.1 523 2.6 2.6 2.11
10252 20110209 16.775 4 1 as 32 12 12 12 8 50 425 1.44 1.44 1.44
10252 20110209 16.775 4 4 as 32 12 13 14 7 48 456 1.82 1.82 1.67
10252 20110209 16.775 8 1 as 30 18 8 8 5 69.2 477 2.1 2.1 1.92
10252 20110209 16.775 8 4 as 30 19 9 9 3 67.9 535 1.95 1.95 1.85
10252 20110412 16.791 4 1 as 48 24 7 4 17 77.4 390 2.13 2.13 2.09
10252 20110412 16.791 4 4 as 48 17 21 21 10 44.7 449 2.11 2.11 2.07
10252 20110412 16.791 8 1 as 46 27 6 3 15 81.8 401 2.27 2.27 2.22
10252 20110412 16.791 8 4 as 46 22 14 11 12 61.1 443 2.4 2.4 2.34
10335 20060828 10.0 4 1 as 48 12 33 23 3 26.7 471 1.59 1.59 1.59
10335 20060828 10.0 4 4 as 48 10 38 28 0 20.8 488 1.82 1.82 1.82
10335 20060828 10.0 8 1 as 47 18 26 15 4 40.9 540 2.64 2.64 2.34
10335 20060828 10.0 8 4 as 47 16 29 20 3 35.6 564 2.56 2.56 2.44
10335 20070703 10.816 4 1 as 48 17 21 24 10 44.7 362 2.77 2.77 2.77
10335 20070703 10.816 4 4 as 48 12 29 37 7 29.3 432 2.57 2.57 2.44
10335 20070703 10.816 8 1 as 48 20 19 17 9 51.3 375 2.85 2.85 2.65
10335 20070703 10.816 8 4 as 48 15 25 26 8 37.5 439 2.51 2.51 2.38
10335 20081013 12.8 4 1 as 48 18 21 22 9 46.2 366 2.41 2.41 2.41
10335 20081013 12.8 4 4 as 48 12 30 35 6 28.6 435 2.77 2.77 2.77
10335 20081013 12.8 8 1 as 46 23 18 16 7 56.1 414 2.76 2.76 2.73
10335 20081013 12.8 8 4 as 46 17 27 26 4 38.6 491 2.75 2.75 2.75
10335 20090624 12.816 4 1 as 48 17 27 32 4 38.6 398 1.87 1.87 1.87
10335 20090624 12.816 4 4 as 48 14 30 35 4 31.8 437 1.61 1.61 1.38
10335 20090624 12.816 8 1 as 48 23 23 24 2 50 414 2.33 2.33 2.33
10335 20090624 12.816 8 4 as 48 18 28 29 2 39.1 451 2.16 2.16 2.08
10335 20100424 13.800 4 1 as 22 6 4 4 14 60 417 1.08 1.08 1.08
10335 20100424 13.800 4 4 as 22 5 7 10 11 41.7 403 2.3 2.3 1.7
10335 20100424 13.800 8 1 as 19 8 4 5 10 66.7 436 2.03 2.12 1.43
10335 20100424 13.800 8 4 as 19 7 6 8 9 53.8 479 2.27 2.27 1.41
10335 20100526 13.808 4 1 as 47 23 22 24 2 51.1 364 2.44 2.44 2.07
10335 20100526 13.808 4 4 as 47 15 28 36 4 34.9 406 2.45 2.45 2.2
10335 20100526 13.808 8 1 as 47 28 18 17 2 60.9 382 2.65 2.65 2.29
10335 20100526 13.808 8 4 as 47 20 24 25 4 45.5 425 2.73 2.73 2.52
10128 20060706 18.783 4 1 as 47 13 5 4 29 72.2 574 2.18 2.18 1.72
10128 20060706 18.783 4 4 as 47 15 4 4 28 78.9 565 2.21 2.21 1.78
10128 20060706 18.783 8 1 as 46 16 4 2 26 80 586 1.88 1.88 1.61
10128 20060706 18.783 8 4 as 46 16 4 2 26 80 608 1.81 1.81 1.6
